listing_id,id,date,reviewer_id,reviewer_name,comments
31958,16625309,30-07-2014,9316880,Anthony,"Awesome view does not begin to do this apartment justice. You can lose yourself just drinking wine or coffee on the terrace and staring off into the city or out at the sea. It is incredibly quiet up on the terrace and you are above just about all your other neighbors. Inside the apartment you have a comfortable couch, bed, all the kitchen equipment you could need, great WiFi, and importantly two Air Conditioner units that come in really handy after walking around the city with its heat and humidity.

Lina and her team were great even when my travel plans changed a bit. Getting the keys and a quick walkthrough the apartment upon arrival was quick and painless as well.

The neighborhood is mostly locals, is fairly quiet, and has everything you need within a few blocks in terms of a supermarket, bakery, and restaurants. You can see LA Sagrada Familia from the terrace and can walk there in about 15 minutes. The metro station is about a 5 minute walk and can get you anywhere else you want to go. Absolutely no downside to staying here except the key being finnicky at times : ) "
31958,17933245,19-08-2014,14282603,Ariel,"We stayed in this apartment for almost three weeks.  It was absolutely perfect.  The apartment is very spacious and in a fantastic location.  The metro is a quick walk away. The view is stunning. From the minute we arrived at the apartment, Joan was so helpful.  On a daily basis, he would recommend places to see and restaurants to eat in, as well as how to get there.  I would recommend this apartment to anyone! "
31958,19004250,04-09-2014,6192403,Gisela,"Das Apartment hat uns super gefallen mit fantastischem Blick vom Balkon über die Altstadt bis zum Meer. Vermisst haben wir einen Sonnenschirm und Auflagen für die Sonnenliegen. Nette Einrichtung, sauber, residentielles Haus, nette Wohngegend, gute Anbindung an die Metro. Wir kommen gerne wieder."
31958,20560044,01-10-2014,12594326,Magnus,"A great apartment with a fantastic view nearly in 360 degrees. It's very well equipped and the Internet-connection is fast and reliable. It's a very quiet apartment, not much sound from neighbours or the streets. Check in and all contacts with Lina and her staff went without any problems. Good connections with bus and Metro to the city centre and only a short walk to the heart of Gracia - the most charming part of Barcelona with its many restaurants and bars.
Next time in Barcelona, I'll definitely rent this apartment again!"
31958,21312112,14-10-2014,10001677,Linda,"This is a lovely, comfortable and very quiet apartment in the non-touristy area of Gracia. I actually chose the place based on the guidebook's description of the area being one of the few neighborhoods left in Barcelona with soul.  At first, my heart sunk when I saw the street where the apartment was located. It looked totally anonymous and charmless. But as we got to know the neighborhood we realized that the  small-town feel touted by the guidebook was correct. People arriving in stores and restaurants were greeted by cashiers and owners like old friends. We saw this many times. Best of all, this friendliness was extended to us! We found a small neighborhood bar/restaurant with a menu only in Catalan, filled with locals, and the owner-cashier-waitress made us feel welcome, explaining every item on the menu in Spanish. On our third visit, she kissed us on both cheeks!
Lina responded quickly to our request for booking, and when, on a Sunday night after 9pm, we had a minor problem, she answered within five minutes by text and email.
A few things to mention: our check-in, by someone other than Lina, was quite rushed. In her defense, she had probably been waiting a long time for us, thinking we were arriving by bus and metro from the airport, rather than the two bus route described in Lina's email. I recommend this apartment, but advise future tenants to try out the key while the person checking you in is present.  We found both keys, especially the downstairs one, to be quirky. 
The bed has a bottom sheet and a duvet, no sheet between you and the duvet. I know this is a common practice in homes, but I think a top sheet that is changed after every visitor would be better.
Also, advertising this as a Gaudi penthouse seems a bit of a stretch. Yes, it has a wonderful view from the terrace, which includes Sagrada Familia, and is in the neighborhood where many of Gaudi's buildings can be seen, but the building itself was not designed by Gaudi. 
We would still recommend this lovely apartment to someone who wants to experience a more authentic Barcelona...just be sure you can use the key!"
31958,21721642,22-10-2014,22295507,Herbert,alles sehr gut!
31958,22376594,04-11-2014,19501195,Felipe,"Great view, everything as described!"
31958,23263109,27-11-2014,18662281,Wendy,"Excellent welcome lovely apartment and the view was awesome The area was perfect for us 

"
31958,23491537,02-12-2014,21430745,Bulent,Ev super bir yerde. Ulasim metro ile cok kolay saglanabiliyor.Yine gidersem bu evde kalabilirim.
31958,30415926,21-04-2015,16484189,Jared,Perfect flat with an incredible view. Close to metro stops but away from the bustle of the city. Definitely recommend!
31958,31895293,11-05-2015,29690230,Yul,"The experience of stay in the apartment is impressive. Located in a quiet district within 15 minutes to the Joanic metro station. The penthouse is clean, well-equipped with electrical machines. We still have an unforgettable memory of the big terrace, a bird-eye-view over the whole city. "
31958,32919221,23-05-2015,12923404,Anne-Mette,It was so nice to stay in this flat again 
31958,33188817,25-05-2015,16228243,Goran,Excellent apartment with a fantastic terrace and view. Service: great! Highly recommended !
31958,33912876,02-06-2015,6976724,Tom,"Great hosts, we called them up 45 minutes before arriving at the apartment and they came to meet us. Gave us lots of helpful tips on Barcelona, a map and a welcome pack giving details of the apartment/local area. Everything was very clean and tidy, and the views from the terrace were spectacular. We had a great time here.
The only slight drawback was that the front door lock was quite difficult to operate - we never got stuck outside, but it often took a couple of minutes to get in."
31958,36091046,25-06-2015,1886304,Claire,"Our experience here was incredible. Luka greeted us when we arrived (even though our flight had been delayed many hours) and showed us around the apartment. He gave us an overview of his favorite spots in the city, which was extremely helpful. The apartment exceeded our expectations and we were absolutely blown away by the view from the terrace. The neighborhood is quiet and, in our experience, feels very safe. If we come back to Barcelona, we would absolutely look into staying here again. "
31958,38392109,15-07-2015,33753674,Stig,Vi blev vel modtaget og vist rundt i lejlighed. Udlejeren havde en mappe som grundigt viste os hvordan tingene fungerede. Mappen havde også masser af gode forslag til restauranter i nabolaget. 
31958,42559197,14-08-2015,6724219,Geoffray,Nice apartment and nice view 
31958,44127658,24-08-2015,24385209,Anna,Awesome is absolutely the best word to describe this penthouse. We had a nice welcome and a good introduction to Barcelona. To sit at the terrass for breakfast and before going to bed was the best with this apartment.  Air con was also appreciated since it was very hot when we visited. We highly recommend to stay here and we would love to stay there again. The neighbourhood was quiet with a grocery close by. 
31958,48349163,25-09-2015,8990335,Fern,"You can tell that this place is used solely for rentals, a bit rundown. 2 lights didn't work.  The patio and view of Sagrada Familia were the highlight. The neighborhood was pleasant except for the road construction."
31958,48898479,29-09-2015,16595680,Jean-Luc,Great flat in a great location. Gracia is the best area to stay in Barcelone with heaps of little cafes and restaurants for tapas. The apartment is very comfortable and we loved having breakfast in the sun while looking over the city. We would definitely stay there again! 
31958,49994075,08-10-2015,41100956,Brian,"First of all, as advertised, the views were incredible!  We enjoyed our stay in the apartment and found it very comfortable.  Marina was helpful in showing us around the apartment, giving us restaurant and site recommendations, and helping us orient to the neighborhood.  We liked the location as well, which is a bit outside of the ""touristy"" areas, but still very convenient.  As mentioned in other reviews, the locks were really tricky.  Marina showed us how to use them, but there were still a few occasions when we were afraid we weren't going to be able to get into the apartment (but it worked out in the end)!   Would  recommend this place to anyone planning a trip to Barcelona. "
31958,50860872,15-10-2015,44391861,Willem Van,"Stayed for one week Oct. 2015. Experience consistent with other reviews. Walking distance to Parc Guell, Sagrada Familia and Hospital de la Santa Creu. Joanic metro 10 min walk, very convenient on yellow line.  Metro easy to navigate (buy 10-trip card). Small grocery stores, bakeries, restaurants all close by (try Tres a la cuina, C/Sant Lluis 35, Gracia;  limited menu but superb food). Quiet neighborhood.  Safe.
Arrived early morning and cd leave bags at apt. at 11 am come back for check-in 3 pm with Marina who was very helpful orienting us to the apt and the city.  Apt as advertised.  Kitchen has all one might need for cooking. Comfortable queen size bed, adequate shower. Lots of natural light.  Very nice terrace. Lift to 6th floor.  Only points with room for improvement: (1) responsiveness to email; and (2) lock to apartment, which definitely needs adjustment.
"
